Date;GOOG.NASDAQ_AAPL - Close;GOOG.NASDAQ_GOOGL - Close;GOOG.NASDAQ_MSFT - Close;GOOG.NASDAQ_FB - Close;GOOG.NYSE_ORCL - Close
2007-01-08;12.21;242.03;29.93;;17.86
2007-01-09;13.22;242.99;29.96;;17.82
2007-01-10;13.86;244.97;29.66;;17.77
2007-01-11;13.69;250.11;30.7;;17.39
2007-01-12;13.52;252.75;31.21;;17.5
2007-01-16;13.87;252.39;31.16;;17.3
2007-01-17;13.56;248.89;31.1;;17.52
2007-01-18;12.72;244.16;31.0;;17.12
2007-01-19;12.64;245.12;31.11;;17.27
2007-01-22;12.4;240.66;30.72;;17.0
2007-01-23;12.24;239.76;30.74;;17.12
2007-01-24;12.39;249.78;31.09;;17.14
2007-01-25;12.32;244.29;30.45;;16.98
2007-01-26;12.2;248.17;30.6;;17.15
2007-01-29;12.28;246.48;30.53;;17.27
2007-01-30;12.22;247.41;30.48;;17.16
2007-01-31;12.25;251.0;30.86;;17.16
2007-02-01;12.11;241.12;30.56;;17.05
2007-02-02;12.11;240.99;30.19;;17.42
2007-02-05;11.99;233.81;29.61;;17.16
2007-02-06;12.02;235.98;29.51;;17.02
2007-02-07;12.31;235.24;29.37;;16.91
2007-02-08;12.31;235.75;29.26;;16.71
2007-02-09;11.9;231.18;28.98;;16.7
2007-02-12;12.13;229.37;28.94;;16.65
2007-02-13;12.09;229.78;29.03;;16.61
2007-02-14;12.19;233.2;29.4;;16.77
2007-02-15;12.17;230.97;29.46;;16.91
2007-02-16;12.12;235.2;28.74;;16.7
2007-02-20;12.27;236.29;28.83;;16.98
2007-02-21;12.74;238.17;29.35;;17.2
2007-02-22;12.79;238.16;29.39;;17.27
2007-02-23;12.72;235.55;28.9;;16.82
2007-02-26;12.66;232.7;29.07;;16.82
2007-02-27;11.99;224.61;27.87;;16.29
2007-02-28;12.09;224.95;28.17;;16.43
2007-03-01;12.44;224.34;28.09;;16.77
2007-03-02;12.2;219.56;27.76;;16.71
2007-03-05;12.33;220.69;27.55;;16.37
2007-03-06;12.6;229.0;27.83;;16.88
2007-03-07;12.53;228.05;27.61;;16.49
2007-03-08;12.57;227.59;27.32;;16.69
2007-03-09;12.57;226.71;27.29;;16.63
2007-03-12;12.84;227.6;27.44;;17.07
2007-03-13;12.63;221.74;26.72;;16.65
2007-03-14;12.86;224.22;27.4;;16.88
2007-03-15;12.8;223.32;27.28;;16.72
2007-03-16;12.8;220.65;27.33;;16.7
2007-03-19;13.02;223.84;27.83;;17.18
2007-03-20;13.07;222.86;27.84;;17.55
2007-03-21;13.41;228.5;28.52;;18.17
2007-03-22;13.42;231.25;28.27;;18.49
2007-03-23;13.36;231.15;28.02;;18.24
2007-03-26;13.69;232.73;28.22;;18.39
2007-03-27;13.64;232.04;27.72;;18.49
2007-03-28;13.32;231.17;27.64;;18.17
2007-03-29;13.39;230.69;27.75;;18.16
2007-03-30;13.27;229.31;27.87;;18.13
2007-04-02;13.38;229.49;27.74;;18.14
2007-04-03;13.5;236.54;27.87;;18.36
2007-04-04;13.47;235.75;28.5;;18.56
2007-04-05;13.53;235.99;28.55;;18.67
2007-04-09;13.38;234.34;28.57;;18.57
2007-04-10;13.46;233.48;28.4;;18.85
2007-04-11;13.23;232.5;28.11;;18.59
2007-04-12;13.17;233.93;28.54;;18.7
2007-04-13;12.89;233.38;28.61;;18.63
2007-04-16;13.06;237.37;28.73;;18.9
2007-04-17;12.91;236.64;28.85;;18.89
2007-04-18;12.91;238.24;28.6;;18.73
2007-04-19;12.9;236.06;28.69;;18.76
2007-04-20;13.0;241.48;29.02;;19.0
2007-04-23;13.36;239.78;28.78;;18.94
2007-04-24;13.32;239.0;28.79;;18.82
2007-04-25;13.62;239.23;28.99;;18.9
2007-04-26;14.12;240.83;29.1;;18.95
2007-04-27;14.27;239.74;30.12;;19.1
2007-04-30;14.26;235.93;29.94;;18.8
2007-05-01;14.21;234.73;30.4;;18.59
2007-05-02;14.34;233.12;30.61;;18.86
2007-05-03;14.34;236.85;30.97;;19.02
2007-05-04;14.4;235.8;30.56;;19.03
2007-05-07;14.85;233.87;30.71;;19.05
2007-05-08;15.01;233.64;30.75;;18.95
2007-05-09;15.27;234.86;30.78;;18.83
2007-05-10;15.33;230.97;30.58;;18.49
2007-05-11;15.53;233.6;30.89;;18.98
2007-05-14;15.62;231.12;30.97;;18.94
2007-05-15;15.36;229.23;30.9;;18.84
2007-05-16;15.33;236.54;31.07;;18.99
2007-05-17;15.63;235.72;30.98;;19.05
2007-05-18;15.72;235.4;30.83;;19.25
2007-05-21;16.0;235.54;31.05;;19.32
2007-05-22;16.22;238.17;30.69;;19.37
2007-05-23;16.13;237.22;30.58;;19.16
2007-05-24;15.81;237.4;30.17;;18.75
2007-05-25;16.23;242.0;30.48;;19.24
2007-05-29;16.34;243.8;30.79;;19.31
2007-05-30;16.97;249.55;31.11;;19.42
2007-05-31;17.31;249.2;30.69;;19.38
2007-06-01;16.91;250.45;30.59;;19.66
2007-06-04;17.33;253.79;30.72;;19.67
2007-06-05;17.52;259.68;30.58;;19.48
2007-06-06;17.66;259.38;30.29;;19.35
2007-06-07;17.72;257.79;29.62;;18.73
2007-06-08;17.78;258.0;30.05;;19.06
2007-06-11;17.17;255.93;30.02;;19.21
2007-06-12;17.2;252.64;29.85;;18.84
2007-06-13;16.79;252.87;30.39;;19.3
2007-06-14;16.96;251.67;30.52;;19.64
2007-06-15;17.21;253.2;30.49;;19.86
2007-06-18;17.87;257.86;30.51;;19.79
2007-06-19;17.67;257.41;30.46;;19.88
2007-06-20;17.36;255.24;30.01;;19.53
2007-06-21;17.7;257.31;30.22;;19.68
2007-06-22;17.57;262.75;29.49;;19.39
2007-06-25;17.48;263.97;29.49;;19.48
2007-06-26;17.09;265.4;29.52;;19.16
2007-06-27;17.41;263.41;29.87;;19.69
2007-06-28;17.22;262.77;29.83;;19.85
2007-06-29;17.43;261.61;29.47;;19.71
2007-07-02;17.32;265.46;29.74;;19.92
2007-07-03;18.17;267.44;30.02;;20.07
2007-07-05;18.96;271.09;29.99;;20.49
2007-07-06;18.9;269.97;29.97;;20.4
2007-07-09;18.62;271.55;29.87;;20.16
2007-07-10;18.91;271.94;29.33;;19.72
2007-07-11;18.91;272.51;29.49;;19.98
2007-07-12;19.15;272.94;30.07;;20.5
2007-07-13;19.68;276.36;29.82;;20.4
2007-07-16;19.73;276.77;30.03;;20.2
2007-07-17;19.84;277.78;30.78;;20.38
2007-07-18;19.73;275.02;30.92;;20.41
2007-07-19;20.0;274.57;31.51;;20.6
2007-07-20;20.54;260.32;31.16;;20.61
2007-07-23;20.53;256.51;31.19;;20.78
2007-07-24;19.27;257.26;30.8;;20.64
2007-07-25;19.61;255.13;30.71;;20.58
2007-07-26;20.86;254.25;29.98;;20.01
2007-07-27;20.55;256.2;29.39;;19.62
2007-07-30;20.2;258.31;29.4;;19.58
2007-07-31;18.82;255.25;28.99;;19.12
2007-08-01;19.29;256.73;29.3;;19.79
2007-08-02;19.5;255.76;29.52;;20.09
2007-08-03;18.84;251.75;28.96;;19.66
2007-08-06;19.32;255.25;29.54;;20.08
2007-08-07;19.29;258.27;29.55;;19.68
2007-08-08;19.14;263.15;30.0;;20.2
2007-08-09;18.06;257.62;29.3;;20.09
2007-08-10;17.86;258.13;28.71;;19.99
2007-08-13;18.26;258.01;28.63;;19.72
2007-08-14;17.72;254.55;28.27;;19.35
2007-08-15;17.13;249.02;28.1;;19.18
2007-08-16;16.72;246.01;27.81;;19.14
2007-08-17;17.44;250.27;28.25;;19.35
2007-08-20;17.46;249.21;28.26;;19.11
2007-08-21;18.22;253.56;28.07;;19.27
2007-08-22;18.93;256.63;28.22;;19.32
2007-08-23;18.72;256.35;28.3;;19.37
2007-08-24;19.33;257.76;28.81;;19.94
2007-08-27;18.89;256.89;28.49;;19.86
2007-08-28;18.12;253.45;27.93;;19.36
2007-08-29;19.15;256.7;28.59;;20.13
2007-08-30;19.46;255.96;28.45;;20.21
2007-08-31;19.78;257.88;28.73;;20.28
2007-09-04;20.59;262.84;28.81;;20.72
2007-09-05;19.54;264.16;28.48;;20.73
2007-09-06;19.29;262.02;28.91;;20.54
2007-09-07;18.82;259.93;28.44;;20.16
2007-09-10;19.53;257.5;28.48;;20.17
2007-09-11;19.36;260.93;28.93;;20.46
2007-09-12;19.55;261.59;28.93;;20.54
2007-09-13;19.6;262.65;29.16;;20.45
2007-09-14;19.83;264.64;29.04;;20.07
2007-09-17;19.77;262.91;28.72;;20.02
2007-09-18;20.13;267.9;28.93;;20.73
2007-09-19;20.11;273.7;28.67;;20.84
2007-09-20;20.04;276.69;28.42;;21.04
2007-09-21;20.59;280.33;28.65;;21.98
2007-09-24;21.18;284.29;29.08;;21.79
2007-09-25;21.88;284.78;29.56;;21.94
2007-09-26;21.82;284.36;29.5;;21.77
2007-09-27;22.07;284.03;29.49;;21.63
2007-09-28;21.92;283.92;29.46;;21.65
2007-10-01;22.33;291.57;29.77;;21.97
2007-10-02;22.64;292.49;29.7;;21.85
2007-10-03;22.56;292.3;29.45;;21.57
2007-10-04;22.32;289.8;29.71;;21.76
2007-10-05;23.06;297.32;29.84;;22.18
2007-10-08;23.99;305.11;29.84;;22.51
2007-10-09;23.98;307.9;30.1;;22.58
2007-10-10;23.83;313.01;30.23;;22.92
2007-10-11;23.18;311.31;29.91;;22.46
2007-10-12;23.89;319.01;30.17;;22.44
2007-10-15;23.85;310.37;30.04;;22.07
2007-10-16;24.23;308.31;30.32;;21.75
2007-10-17;24.68;317.06;31.08;;21.49
2007-10-18;24.79;320.13;31.16;;21.43
2007-10-19;24.35;322.68;30.17;;20.75
2007-10-22;24.91;325.7;30.51;;21.2
2007-10-23;26.59;338.22;30.9;;21.45
2007-10-24;26.56;338.25;31.25;;21.18
2007-10-25;26.11;334.59;31.99;;21.0
2007-10-26;26.39;337.64;35.03;;21.35
2007-10-29;26.44;339.95;34.57;;21.77
2007-10-30;26.71;347.73;35.57;;21.63
2007-10-31;27.14;353.85;36.81;;22.17
2007-11-01;26.78;351.96;37.06;;21.76
2007-11-02;26.84;355.98;37.06;;22.03
2007-11-05;26.6;363.19;36.73;;22.07
2007-11-06;27.4;371.27;36.41;;22.83
2007-11-07;26.61;366.84;35.52;;22.1
2007-11-08;25.07;347.27;34.74;;20.35
2007-11-09;23.62;332.32;33.73;;19.36
2007-11-12;21.97;316.35;33.38;;19.44
2007-11-13;24.28;330.61;34.46;;20.52
2007-11-14;23.73;321.16;33.93;;20.18
2007-11-15;23.47;315.14;33.76;;20.42
2007-11-16;23.77;317.13;34.09;;20.8
2007-11-19;23.42;313.24;33.96;;20.53
2007-11-20;24.12;324.59;34.58;;20.69
2007-11-21;24.07;330.59;34.23;;20.21
2007-11-23;24.51;338.69;34.11;;20.31
2007-11-26;24.65;333.3;32.97;;19.7
2007-11-27;24.97;337.12;33.06;;19.89
2007-11-28;25.75;346.48;33.7;;20.51
2007-11-29;26.33;348.85;33.59;;20.48
2007-11-30;26.03;346.85;33.6;;20.18
2007-12-03;25.55;341.11;32.92;;20.24
2007-12-04;25.69;342.42;32.77;;20.03
2007-12-05;26.5;349.6;34.15;;21.22
2007-12-06;27.14;357.99;34.55;;21.42
2007-12-07;27.76;357.79;34.53;;21.14
2007-12-10;27.74;359.57;34.76;;21.64
2007-12-11;26.93;349.95;34.1;;21.07
2007-12-12;27.27;350.02;34.47;;21.37
2007-12-13;27.4;347.37;35.22;;21.61
2007-12-14;27.2;345.32;35.31;;21.2
2007-12-17;26.34;334.95;34.39;;20.94
2007-12-18;26.14;337.01;34.74;;21.25
2007-12-19;26.16;339.02;34.79;;20.76
2007-12-20;26.74;345.19;35.52;;22.1
2007-12-21;27.7;348.69;36.06;;22.71
2007-12-24;28.4;350.72;36.58;;22.76
2007-12-26;28.42;355.78;36.61;;23.0
2007-12-27;28.37;350.72;35.97;;23.04
2007-12-28;28.55;351.62;36.12;;22.97
2007-12-31;28.3;346.09;35.6;;22.58
2008-01-02;27.83;342.94;35.22;;22.49
2008-01-03;27.85;343.01;35.37;;23.11
2008-01-04;25.72;328.83;34.38;;22.03
2008-01-07;25.38;324.95;34.61;;22.25
2008-01-08;24.46;316.16;33.45;;21.15
2008-01-09;25.6;326.93;34.44;;21.61
2008-01-10;25.43;323.69;34.33;;21.68
2008-01-11;24.67;319.44;33.91;;21.1
2008-01-14;25.54;327.24;34.39;;22.06
2008-01-15;24.15;319.14;34.0;;21.31
2008-01-16;22.81;308.28;33.23;;21.92
2008-01-17;22.98;300.7;33.11;;21.41
2008-01-18;23.05;300.43;33.01;;21.58
2008-01-22;22.23;292.47;31.99;;20.22
2008-01-23;19.87;274.58;31.93;;20.61
2008-01-24;19.37;287.53;33.25;;20.61
2008-01-25;18.57;283.48;32.94;;20.28
2008-01-28;18.57;278.27;32.72;;20.26
2008-01-29;18.79;275.54;32.6;;20.07
2008-01-30;18.88;274.41;32.2;;20.27
2008-01-31;19.34;282.43;32.6;;20.55
2008-02-01;19.11;258.21;30.45;;20.68
2008-02-04;18.81;247.96;30.19;;20.2
2008-02-05;18.48;253.65;29.07;;19.26
2008-02-06;17.43;251.11;28.52;;19.68
2008-02-07;17.32;252.73;28.12;;19.2
2008-02-08;17.93;258.6;28.56;;19.19
2008-02-11;18.49;260.84;28.21;;19.44
2008-02-12;17.84;259.3;28.34;;19.41
2008-02-13;18.49;267.58;28.96;;19.66
2008-02-14;18.21;266.39;28.5;;19.09
2008-02-15;17.8;265.08;28.42;;19.09
2008-02-19;17.45;254.73;28.17;;19.02
2008-02-20;17.69;254.75;28.22;;19.43
2008-02-21;17.36;251.68;28.1;;18.89
2008-02-22;17.07;254.15;27.68;;18.9
2008-02-25;17.11;243.46;27.84;;18.97
2008-02-26;17.02;232.33;28.38;;19.21
2008-02-27;17.57;236.67;28.26;;19.19
2008-02-28;18.56;237.93;27.93;;19.41
2008-02-29;17.86;235.83;27.2;;18.8
2008-03-03;17.39;228.74;26.99;;18.95
2008-03-04;17.8;222.52;27.59;;18.44
2008-03-05;17.78;224.07;28.12;;18.8
2008-03-06;17.28;216.57;27.57;;19.23
2008-03-07;17.46;216.89;27.87;;19.0
2008-03-10;17.1;207.02;28.05;;19.28
2008-03-11;18.19;220.14;29.28;;19.51
2008-03-12;18.0;220.31;28.63;;19.68
2008-03-13;18.28;221.73;28.62;;19.84
2008-03-14;18.09;219.18;27.96;;19.52
2008-03-17;18.1;210.14;28.3;;19.28
2008-03-18;18.97;219.8;29.42;;20.02
2008-03-19;18.52;216.22;28.62;;19.56
2008-03-20;19.04;216.99;29.18;;20.08
2008-03-24;19.93;230.51;29.17;;20.77
2008-03-25;20.14;225.62;29.14;;21.08
2008-03-26;20.72;229.32;28.56;;20.94
2008-03-27;20.04;222.26;28.05;;19.43
2008-03-28;20.43;219.26;27.91;;19.37
2008-03-31;20.5;220.46;28.38;;19.56
2008-04-01;21.36;233.09;29.5;;20.41
2008-04-02;21.07;233.08;29.16;;20.49
2008-04-03;21.66;227.79;29.0;;20.68
2008-04-04;21.87;235.78;29.16;;20.35
2008-04-07;22.27;238.65;29.16;;20.23
2008-04-08;21.83;234.14;28.75;;19.92
2008-04-09;21.63;232.33;28.89;;20.22
2008-04-10;22.08;234.78;29.11;;20.45
2008-04-11;21.02;228.95;28.28;;19.84
2008-04-14;21.11;226.06;28.06;;19.86
2008-04-15;21.2;223.64;28.25;;20.18
2008-04-16;21.96;227.74;28.95;;20.77
2008-04-17;22.07;224.99;29.22;;21.2
2008-04-18;23.01;269.97;30.0;;21.8
2008-04-21;24.02;269.16;30.42;;21.76
2008-04-22;22.89;277.78;30.25;;21.78
2008-04-23;23.27;273.52;31.45;;21.91
2008-04-24;24.13;271.79;31.8;;22.01
2008-04-25;24.25;272.3;29.83;;21.59
2008-04-28;24.61;276.34;28.99;;21.51
2008-04-29;25.01;279.51;28.64;;21.76
2008-04-30;24.85;287.43;28.52;;20.85
2008-05-01;25.71;296.84;29.4;;21.82
2008-05-02;25.85;290.94;29.24;;21.51
2008-05-05;26.39;297.75;29.08;;21.55
2008-05-06;26.67;293.47;29.7;;21.5
2008-05-07;26.08;289.79;29.21;;20.99
2008-05-08;26.44;291.8;29.27;;21.1
2008-05-09;26.21;286.9;29.39;;21.0
2008-05-12;26.88;292.76;29.99;;21.51
2008-05-13;27.14;291.79;29.78;;21.67
2008-05-14;26.61;288.44;29.93;;21.78
2008-05-15;27.1;290.79;30.45;;21.87
2008-05-16;26.8;290.33;29.99;;21.68
2008-05-19;26.23;289.05;29.46;;22.43
2008-05-20;26.56;289.59;28.76;;22.16
2008-05-21;25.46;275.27;28.25;;22.01
2008-05-22;25.29;275.0;28.47;;22.31
2008-05-23;25.88;272.58;28.05;;21.98
2008-05-27;26.63;280.73;28.44;;22.66
2008-05-28;26.72;284.4;28.18;;22.79
2008-05-29;26.67;291.79;28.31;;22.79
2008-05-30;26.96;293.19;28.32;;22.84
2008-06-02;26.59;287.79;27.8;;22.68
2008-06-03;26.48;283.93;27.31;;22.91
2008-06-04;26.46;286.4;27.54;;22.91
2008-06-05;27.06;293.44;28.3;;23.18
2008-06-06;26.52;283.78;27.49;;22.46
2008-06-09;25.94;279.21;27.71;;22.55
2008-06-10;26.52;277.36;27.89;;22.5
2008-06-11;25.83;272.87;27.12;;22.07
2008-06-12;24.75;276.75;28.24;;21.86
2008-06-13;24.62;286.04;29.07;;22.63
2008-06-16;25.26;286.69;28.93;;22.94
2008-06-17;25.92;285.01;28.8;;22.53
2008-06-18;25.54;281.47;28.46;;22.44
2008-06-19;25.84;280.38;28.93;;22.7
2008-06-20;25.04;273.49;28.23;;22.1
2008-06-23;24.74;272.88;27.97;;22.08
2008-06-24;24.75;271.42;27.73;;22.23
2008-06-25;25.34;275.78;28.35;;22.55
2008-06-26;24.04;264.67;27.75;;21.42
2008-06-27;24.3;264.3;27.63;;21.29
2008-06-30;23.92;263.47;27.51;;21.0
2008-07-01;24.95;267.63;26.87;;21.31
2008-07-02;24.03;263.78;25.88;;20.82
2008-07-03;24.3;268.77;25.98;;20.73
2008-07-07;25.02;272.23;26.03;;21.09
2008-07-08;25.65;277.54;25.85;;21.58
2008-07-09;24.89;271.05;25.23;;21.11
2008-07-10;25.23;270.56;25.45;;21.29
2008-07-11;24.65;267.17;25.25;;20.96
2008-07-14;24.84;261.07;25.15;;20.45
2008-07-15;24.23;258.3;26.15;;20.25
2008-07-16;24.69;268.07;27.26;;20.44
2008-07-17;24.54;266.99;27.52;;20.86
2008-07-18;23.59;240.9;25.86;;21.18
2008-07-21;23.76;234.63;25.64;;21.09
2008-07-22;23.15;238.79;25.8;;21.59
2008-07-23;23.75;244.85;26.43;;21.5
2008-07-24;22.72;238.05;25.44;;20.95
2008-07-25;23.16;246.24;26.16;;20.95
2008-07-28;22.06;238.8;25.5;;20.72
2008-07-29;22.44;241.8;26.11;;21.43
2008-07-30;22.84;241.59;26.23;;21.31
2008-07-31;22.71;237.11;25.72;;21.53
2008-08-01;22.38;234.16;25.44;;21.5
2008-08-04;21.89;231.73;25.28;;21.25
2008-08-05;22.95;240.16;26.21;;22.21
2008-08-06;23.46;243.41;27.02;;22.86
2008-08-07;23.37;239.8;27.39;;22.75
2008-08-08;24.22;247.75;28.13;;23.52
2008-08-11;24.79;250.67;27.9;;23.08
2008-08-12;25.25;251.56;28.12;;22.9
2008-08-13;25.61;250.27;27.91;;23.01
2008-08-14;25.62;253.0;27.91;;23.19
2008-08-15;25.11;255.33;27.81;;23.06
2008-08-18;25.06;249.4;27.69;;22.77
2008-08-19;24.79;245.5;27.32;;22.56
2008-08-20;25.12;242.74;27.29;;22.66
2008-08-21;24.9;243.51;27.18;;22.3
2008-08-22;25.26;245.54;27.84;;22.7
2008-08-25;24.65;241.75;27.66;;22.21
2008-08-26;24.81;237.32;27.27;;22.15
2008-08-27;24.95;234.52;27.56;;22.34
2008-08-28;24.82;237.13;27.94;;22.64
2008-08-29;24.22;231.88;27.29;;21.93
2008-09-02;23.74;232.86;27.1;;21.55
2008-09-03;23.85;232.44;26.9;;21.19
2008-09-04;23.03;225.36;26.35;;19.93
2008-09-05;22.88;222.35;25.65;;20.07
2008-09-08;22.56;210.18;26.12;;19.26
2008-09-09;21.67;209.54;26.1;;19.17
2008-09-10;21.66;207.29;26.44;;19.16
2008-09-11;21.81;217.09;27.34;;19.35
2008-09-12;21.28;219.05;27.62;;19.61
2008-09-15;20.05;217.15;26.82;;19.01
2008-09-16;19.98;221.69;25.99;;18.96
2008-09-17;18.26;207.45;24.57;;18.1
2008-09-18;19.16;219.76;25.26;;18.75
2008-09-19;20.13;224.8;25.16;;20.07
2008-09-22;18.72;215.29;25.4;;19.75
2008-09-23;18.12;214.85;25.44;;19.69
2008-09-24;18.39;217.77;25.72;;19.95
2008-09-25;18.85;220.02;26.61;;20.47
2008-09-26;18.32;215.74;27.4;;20.62
2008-09-29;15.04;190.69;25.01;;18.77
2008-09-30;16.24;200.46;26.69;;20.31
2008-10-01;15.59;206.07;26.48;;19.86
2008-10-02;14.3;195.44;26.25;;19.49
2008-10-03;13.87;193.65;26.32;;19.48
2008-10-06;14.02;185.79;24.91;;18.3
2008-10-07;12.74;173.18;23.23;;16.78
2008-10-08;12.83;169.22;23.01;;16.88
2008-10-09;12.68;164.65;22.3;;16.21
2008-10-10;13.8;166.17;21.5;;16.68
2008-10-13;15.75;190.7;25.5;;18.86
2008-10-14;14.87;181.54;24.1;;17.69
2008-10-15;13.99;169.75;22.66;;15.95
2008-10-16;14.56;176.69;24.19;;16.99
2008-10-17;13.91;186.46;23.93;;17.02
2008-10-20;14.06;189.85;24.72;;18.16
2008-10-21;13.07;181.56;23.36;;17.69
2008-10-22;13.84;178.01;21.53;;17.17
2008-10-23;14.03;176.34;22.32;;16.95
2008-10-24;13.77;169.81;21.96;;16.2
2008-10-27;13.16;164.91;21.18;;15.77
2008-10-28;14.27;184.56;23.1;;17.62
2008-10-29;14.94;179.18;23.0;;17.29
2008-10-30;15.86;180.02;22.63;;18.32
2008-10-31;15.37;179.86;22.33;;18.29
2008-11-03;15.28;173.42;22.62;;18.33
2008-11-04;15.86;183.65;23.53;;18.9
2008-11-05;14.76;171.29;22.08;;17.82
2008-11-06;14.16;165.78;20.88;;16.85
2008-11-07;14.03;165.74;21.5;;17.53
2008-11-10;13.7;159.55;21.3;;17.56
2008-11-11;13.54;155.89;21.2;;17.29
2008-11-12;12.87;145.65;20.3;;16.47
2008-11-13;13.78;156.2;21.25;;17.72
2008-11-14;12.89;155.17;20.06;;16.9
2008-11-17;12.59;150.21;19.32;;16.41
2008-11-18;12.84;148.86;19.62;;17.02
2008-11-19;12.33;140.23;18.29;;16.0
2008-11-20;11.5;129.91;17.53;;15.4
2008-11-21;11.8;131.35;19.68;;16.38
2008-11-24;13.28;128.85;20.69;;16.64
2008-11-25;12.97;141.17;19.99;;15.98
2008-11-26;13.57;146.19;20.49;;16.14
2008-11-27;14.0;;20.49;;16.14
2008-11-28;13.24;146.63;20.22;;16.09
2008-12-01;12.7;133.13;18.61;;15.47
2008-12-02;13.21;137.69;19.15;;15.79
2008-12-03;13.7;139.85;19.87;;16.13
2008-12-04;13.06;137.31;19.11;;15.44
2008-12-05;13.43;142.14;19.87;;16.32
2008-12-08;14.25;151.21;21.01;;17.04
2008-12-09;14.29;153.14;20.6;;16.94
2008-12-10;14.03;154.56;20.61;;17.39
2008-12-11;13.57;150.26;19.45;;16.46
2008-12-12;14.04;158.04;19.36;;16.84
2008-12-15;13.54;155.49;19.04;;16.45
2008-12-16;13.63;162.8;20.11;;17.27
2008-12-17;12.74;157.78;19.66;;16.74
2008-12-18;12.78;155.3;19.3;;16.61
2008-12-19;12.86;155.24;19.12;;17.78
2008-12-22;12.25;148.7;19.18;;17.52
2008-12-23;12.34;149.16;19.28;;17.3
2008-12-24;12.15;151.63;19.17;;17.32
2008-12-25;12.15;;19.17;;17.32
2008-12-26;12.26;150.33;19.13;;17.43
2008-12-29;12.37;148.86;18.96;;17.22
2008-12-30;12.33;151.71;19.34;;17.83
2008-12-31;12.19;153.98;19.44;;17.73
2009-01-01;12.19;;19.44;;17.73
2009-01-02;12.96;160.82;20.33;;18.41
2009-01-05;13.51;164.19;20.52;;18.09
2009-01-06;13.29;167.2;20.76;;18.39
2009-01-07;13.0;161.17;19.51;;17.65
2009-01-08;13.24;162.76;20.12;;17.62
2009-01-09;12.94;157.69;19.52;;17.36
2009-01-12;12.67;156.5;19.47;;17.05
2009-01-13;12.53;157.32;19.82;;17.14
2009-01-14;12.19;150.64;19.09;;16.36
2009-01-15;11.91;149.64;19.24;;16.53
2009-01-16;11.76;149.98;19.71;;16.91
2009-01-20;11.17;141.52;18.48;;16.1
2009-01-21;11.83;151.69;19.38;;16.89
2009-01-22;12.62;153.4;17.11;;16.65
2009-01-23;12.62;162.51;17.2;;16.78
2009-01-26;12.81;162.1;17.63;;16.96
2009-01-27;12.96;165.91;17.66;;17.28
2009-01-28;13.46;174.51;18.04;;17.84
2009-01-29;13.29;171.83;17.59;;17.59
2009-01-30;12.88;169.43;17.1;;16.83
2009-02-02;13.07;170.46;17.83;;16.9
2009-02-03;13.28;170.4;18.5;;17.05
2009-02-04;13.36;171.67;18.63;;17.21
2009-02-05;13.78;177.04;19.04;;17.62
2009-02-06;14.25;185.83;19.66;;17.97
2009-02-09;14.64;189.57;19.44;;18.05
2009-02-10;13.98;179.43;18.8;;17.58
2009-02-11;13.83;179.2;19.21;;17.8
2009-02-12;14.18;181.71;19.26;;17.55
2009-02-13;14.17;179.02;19.09;;17.72
2009-02-17;13.5;171.5;18.09;;16.96
2009-02-18;13.48;176.73;18.12;;17.24
2009-02-19;12.95;171.49;17.91;;16.83
2009-02-20;13.0;173.4;18.0;;16.56
2009-02-23;12.42;165.2;17.21;;15.86
2009-02-24;12.89;172.9;17.17;;16.44
2009-02-25;13.02;170.99;16.96;;16.24
2009-02-26;12.74;168.76;16.42;;15.78
2009-02-27;12.76;169.16;16.15;;15.54
2009-03-02;12.56;163.74;15.79;;15.2
2009-03-03;12.62;162.9;15.88;;15.01
2009-03-04;13.02;159.62;16.12;;14.96
2009-03-05;12.69;152.97;15.27;;14.53
2009-03-06;12.19;154.44;15.28;;14.47
2009-03-09;11.87;145.59;15.15;;13.85
2009-03-10;12.66;154.24;16.48;;15.09
2009-03-11;13.24;159.11;17.11;;15.34
2009-03-12;13.76;161.93;17.01;;15.63
2009-03-13;13.7;162.37;16.65;;15.56
2009-03-16;13.63;160.0;16.25;;14.9
2009-03-17;14.24;167.84;16.9;;15.4
2009-03-18;14.5;166.72;16.96;;15.83
2009-03-19;14.52;165.13;17.14;;17.37
2009-03-20;14.51;165.25;17.06;;17.1
2009-03-23;15.38;174.48;18.33;;18.25
2009-03-24;15.21;173.76;17.93;;17.91
2009-03-25;15.21;172.21;17.88;;18.09
2009-03-26;15.7;176.82;18.83;;18.68
2009-03-27;15.26;174.02;18.13;;18.01
2009-03-30;14.93;171.52;17.48;;17.66
2009-03-31;15.02;174.2;18.37;;18.07
2009-04-01;15.53;177.22;19.31;;18.58
2009-04-02;16.1;181.43;19.29;;18.82
2009-04-03;16.57;185.07;18.75;;19.29
2009-04-06;16.92;184.3;18.76;;19.11
2009-04-07;16.43;179.5;18.76;;18.54
2009-04-08;16.62;181.18;19.19;;18.57
2009-04-09;17.08;186.44;19.67;;19.11
2009-04-10;17.08;;19.67;;19.11
2009-04-13;17.17;189.24;19.59;;19.06
2009-04-14;16.9;184.64;19.35;;18.87
2009-04-15;16.81;189.94;18.83;;18.59
2009-04-16;17.35;194.56;19.76;;19.18
2009-04-17;17.63;196.32;19.2;;19.06
2009-04-20;17.21;189.84;18.61;;18.82
